rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,late_groups
2335,538005,304420,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
2336,538180,346486,mobile,ended,465.0,,,time delta > 2 hours,late btw 6h and 1 day
2337,538842,309343,mobile,ended,87.0,,,time delta > 2 hours,late btw 1 and 2 hours
2338,538996,394043,mobile,ended,1459.0,,,time delta > 2 hours,late btw 1 and 2 days
2339,539012,377938,mobile,ended,264.0,,,time delta > 2 hours,late btw 4 and 6 hours
2340,539061,399185,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
2341,539279,169177,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
2342,539310,368391,mobile,ended,30.0,,,time delta > 2 hours,late <= 1 hour
2343,539346,308453,mobile,ended,43.0,,,time delta > 2 hours,late <= 1 hour
2344,553911,350702,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
2345,553941,205981,mobile,ended,70.0,,,time delta > 2 hours,late btw 1 and 2 hours
2346,553991,396643,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
2347,554000,410896,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
2348,554144,403430,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
2349,554245,350149,mobile,ended,393.0,,,time delta > 2 hours,late btw 6h and 1 day
2350,554325,331681,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
2351,554398,381994,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
2352,554518,387810,connect,ended,9.0,,,time delta > 2 hours,late <= 1 hour
2353,554573,412378,mobile,ended,61.0,,,time delta > 2 hours,late btw 1 and 2 hours
2354,554579,398646,mobile,ended,77.0,,,time delta > 2 hours,late btw 1 and 2 hours
2355,554584,352476,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
2356,554841,291856,connect,ended,14.0,,,time delta > 2 hours,late <= 1 hour
2357,555224,383225,mobile,ended,213.0,,,time delta > 2 hours,late btw 3 and 4 hours
2358,555305,244784,mobile,ended,1590.0,,,time delta > 2 hours,late btw 1 and 2 days
2359,555368,339993,mobile,ended,138.0,,,time delta > 2 hours,late btw 2 and 3 hours
2360,555405,229668,mobile,ended,96.0,,,time delta > 2 hours,late btw 1 and 2 hours
2361,555619,394397,mobile,ended,1498.0,,,time delta > 2 hours,late btw 1 and 2 days
2362,555913,282880,connect,ended,103.0,,,time delta > 2 hours,late btw 1 and 2 hours
2363,556314,380019,mobile,ended,92.0,,,time delta > 2 hours,late btw 1 and 2 hours
2364,556362,351153,mobile,ended,17.0,554711.0,720.0,time delta > 2 hours,late <= 1 hour
2365,557038,383443,connect,ended,234.0,,,time delta > 2 hours,late btw 3 and 4 hours
2366,557042,374119,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
2367,557072,341648,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
2368,557115,216576,connect,ended,98.0,,,time delta > 2 hours,late btw 1 and 2 hours
2369,557239,329718,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
2370,557295,398876,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
2371,557383,382961,mobile,ended,891.0,,,time delta > 2 hours,late btw 6h and 1 day
2372,557599,312348,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
2373,557774,407944,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
2374,557861,402779,connect,ended,6.0,,,time delta > 2 hours,late <= 1 hour
2375,557895,370907,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
2376,558044,413442,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
2377,558110,393749,mobile,ended,2583.0,,,time delta > 2 hours,late btw 1 and 2 days
2378,558112,402567,mobile,ended,90.0,,,time delta > 2 hours,late btw 1 and 2 hours
2379,558135,382701,mobile,ended,163.0,,,time delta > 2 hours,late btw 2 and 3 hours
2380,558291,341119,connect,ended,50.0,,,time delta > 2 hours,late <= 1 hour
2381,558445,305452,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2382,558945,204858,mobile,ended,725.0,,,time delta > 2 hours,late btw 6h and 1 day
2383,558972,390217,mobile,ended,61.0,,,time delta > 2 hours,late btw 1 and 2 hours
2384,559003,413957,mobile,ended,1257.0,,,time delta > 2 hours,late btw 6h and 1 day
2385,559233,386830,mobile,ended,85.0,,,time delta > 2 hours,late btw 1 and 2 hours
2386,563756,195177,mobile,ended,39.0,,,time delta > 2 hours,late <= 1 hour
2387,564505,400423,mobile,ended,1288.0,,,time delta > 2 hours,late btw 6h and 1 day
2388,564507,286751,connect,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
2389,564717,275777,mobile,ended,249.0,,,time delta > 2 hours,late btw 4 and 6 hours
2390,565076,397965,mobile,ended,44.0,,,time delta > 2 hours,late <= 1 hour
2391,565148,391534,mobile,ended,122.0,,,time delta > 2 hours,late btw 2 and 3 hours
2392,565157,265528,mobile,ended,185.0,,,time delta > 2 hours,late btw 3 and 4 hours
2393,565191,316139,mobile,ended,137.0,,,time delta > 2 hours,late btw 2 and 3 hours
2394,565194,403644,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
2395,565215,401839,mobile,ended,62.0,,,time delta > 2 hours,late btw 1 and 2 hours
2396,565643,389004,mobile,ended,195.0,,,time delta > 2 hours,late btw 3 and 4 hours
2397,565682,352500,mobile,ended,138.0,,,time delta > 2 hours,late btw 2 and 3 hours
2398,565702,319866,connect,ended,9.0,,,time delta > 2 hours,late <= 1 hour
2399,565792,366204,mobile,ended,134.0,,,time delta > 2 hours,late btw 2 and 3 hours
2400,565887,376778,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2401,566018,403308,mobile,ended,61.0,,,time delta > 2 hours,late btw 1 and 2 hours
2402,566119,304414,mobile,ended,101.0,,,time delta > 2 hours,late btw 1 and 2 hours
2403,566497,347323,mobile,ended,75.0,,,time delta > 2 hours,late btw 1 and 2 hours
2404,566536,349137,mobile,ended,133.0,,,time delta > 2 hours,late btw 2 and 3 hours
2405,566541,323014,mobile,ended,127.0,,,time delta > 2 hours,late btw 2 and 3 hours
2406,566774,377591,connect,ended,281.0,544588.0,0.0,time delta btw 0 and 2 hours,late btw 4 and 6 hours
2407,510649,203683,mobile,ended,44.0,,,time delta > 2 hours,late <= 1 hour
2408,513070,391821,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
2409,514746,358480,mobile,ended,255.0,,,time delta > 2 hours,late btw 4 and 6 hours
2410,515720,402463,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
2411,519164,348225,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
2412,520444,403187,mobile,ended,700.0,,,time delta > 2 hours,late btw 6h and 1 day
2413,520966,366059,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
2414,520972,334187,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
2415,521948,393780,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2416,522810,388493,mobile,ended,192.0,,,time delta > 2 hours,late btw 3 and 4 hours
2417,523668,292298,mobile,ended,151.0,,,time delta > 2 hours,late btw 2 and 3 hours
2418,525837,244848,connect,ended,172.0,543686.0,120.0,time delta btw 0 and 2 hours,late btw 2 and 3 hours
2419,527902,219981,mobile,ended,118.0,,,time delta > 2 hours,late btw 1 and 2 hours
2420,529134,384193,connect,ended,22.0,,,time delta > 2 hours,late <= 1 hour
2421,529169,378072,connect,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2422,529659,351667,mobile,ended,217.0,,,time delta > 2 hours,late btw 3 and 4 hours
2423,531867,392575,mobile,ended,354.0,,,time delta > 2 hours,late btw 4 and 6 hours
2424,532660,389736,mobile,ended,223.0,,,time delta > 2 hours,late btw 3 and 4 hours
2425,532915,390702,connect,ended,76.0,,,time delta > 2 hours,late btw 1 and 2 hours
2426,533680,215049,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
2427,534398,326708,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2428,534753,358225,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
2429,534803,190484,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
2430,535209,383540,mobile,ended,3.0,538639.0,330.0,time delta > 2 hours,late <= 1 hour
2431,535307,385006,connect,ended,14.0,,,time delta > 2 hours,late <= 1 hour
2432,535364,284459,connect,ended,7.0,,,time delta > 2 hours,late <= 1 hour
2433,566845,305816,connect,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2434,558633,336650,connect,ended,19.0,557424.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
2435,558813,403430,mobile,ended,254.0,562075.0,660.0,time delta > 2 hours,late btw 4 and 6 hours
2436,559473,351468,mobile,ended,62.0,,,time delta > 2 hours,late btw 1 and 2 hours
2437,559474,312740,mobile,ended,125.0,,,time delta > 2 hours,late btw 2 and 3 hours
2438,559556,353087,mobile,ended,55.0,,,time delta > 2 hours,late <= 1 hour
2439,559640,344584,mobile,ended,58.0,,,time delta > 2 hours,late <= 1 hour
2440,560139,377995,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
2441,560588,350066,mobile,ended,252.0,,,time delta > 2 hours,late btw 4 and 6 hours
2442,560795,401707,mobile,ended,22.0,,,time delta > 2 hours,late <= 1 hour
2443,560913,368593,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
2444,561146,366164,connect,ended,82.0,,,time delta > 2 hours,late btw 1 and 2 hours
2445,561460,331350,mobile,ended,316.0,,,time delta > 2 hours,late btw 4 and 6 hours
2446,561526,251062,mobile,ended,204.0,,,time delta > 2 hours,late btw 3 and 4 hours
2447,561676,311265,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
2448,561755,363156,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
2449,561760,402985,connect,ended,5.0,,,time delta > 2 hours,late <= 1 hour
2450,561935,347464,connect,ended,116.0,566651.0,300.0,time delta > 2 hours,late btw 1 and 2 hours
2451,562077,363377,mobile,ended,100.0,,,time delta > 2 hours,late btw 1 and 2 hours
2452,562461,305816,connect,ended,68.0,,,time delta > 2 hours,late btw 1 and 2 hours
2453,562710,400414,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
2454,562764,252015,mobile,ended,122.0,,,time delta > 2 hours,late btw 2 and 3 hours
2455,562953,390213,mobile,ended,243.0,,,time delta > 2 hours,late btw 4 and 6 hours
2456,563089,371672,mobile,ended,289.0,,,time delta > 2 hours,late btw 4 and 6 hours
2457,563248,385625,connect,ended,6.0,556513.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
2458,563291,344530,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
2459,563482,385999,mobile,ended,163.0,,,time delta > 2 hours,late btw 2 and 3 hours
2460,563620,383344,connect,ended,74.0,,,time delta > 2 hours,late btw 1 and 2 hours
2461,563980,379767,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
2462,564300,391882,connect,ended,8.0,,,time delta > 2 hours,late <= 1 hour
2463,564346,289112,connect,ended,24.0,,,time delta > 2 hours,late <= 1 hour
2464,564390,403552,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
2465,564417,399172,connect,ended,90.0,,,time delta > 2 hours,late btw 1 and 2 hours
2466,564460,350672,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
2467,564523,355805,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
2468,564539,381994,mobile,ended,208.0,,,time delta > 2 hours,late btw 3 and 4 hours
2469,564565,348170,mobile,ended,2855.0,,,time delta > 2 hours,late btw 1 and 2 days
2470,564585,408883,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
2471,564813,405433,mobile,ended,147.0,,,time delta > 2 hours,late btw 2 and 3 hours
2472,565193,382709,mobile,ended,108.0,,,time delta > 2 hours,late btw 1 and 2 hours
2473,565344,374841,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
2474,565375,382400,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
2475,565476,399190,mobile,ended,80.0,,,time delta > 2 hours,late btw 1 and 2 hours
2476,565913,309471,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2477,566245,369881,connect,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2478,566452,335258,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
2479,561524,226848,mobile,ended,294.0,,,time delta > 2 hours,late btw 4 and 6 hours
2480,561541,387403,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
2481,561663,351302,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
2482,561767,373406,mobile,ended,528.0,,,time delta > 2 hours,late btw 6h and 1 day
2483,561947,390927,connect,ended,40.0,537960.0,660.0,time delta > 2 hours,late <= 1 hour
2484,561965,303309,connect,ended,149.0,,,time delta > 2 hours,late btw 2 and 3 hours
2485,562199,392479,mobile,ended,77.0,545594.0,720.0,time delta > 2 hours,late btw 1 and 2 hours
2486,562304,405584,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
2487,562330,384032,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
2488,562413,390541,mobile,ended,36.0,,,time delta > 2 hours,late <= 1 hour
2489,562520,344206,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2490,562531,340323,mobile,ended,124.0,,,time delta > 2 hours,late btw 2 and 3 hours
2491,562677,180804,mobile,ended,331.0,,,time delta > 2 hours,late btw 4 and 6 hours
2492,562759,407661,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
2493,563173,283930,mobile,ended,264.0,,,time delta > 2 hours,late btw 4 and 6 hours
2494,563203,395514,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
2495,563421,243208,connect,ended,23.0,,,time delta > 2 hours,late <= 1 hour
2496,563765,385627,connect,ended,5.0,,,time delta > 2 hours,late <= 1 hour
2497,563783,293722,mobile,ended,91.0,,,time delta > 2 hours,late btw 1 and 2 hours
2498,564127,389565,connect,ended,81.0,565814.0,510.0,time delta > 2 hours,late btw 1 and 2 hours
2499,564273,377700,mobile,ended,1056.0,,,time delta > 2 hours,late btw 6h and 1 day
2500,564416,384193,connect,ended,84.0,,,time delta > 2 hours,late btw 1 and 2 hours
2501,564597,359045,connect,ended,80.0,,,time delta > 2 hours,late btw 1 and 2 hours
2502,564713,386786,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
2503,565227,402664,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
2504,565423,387980,mobile,ended,93.0,,,time delta > 2 hours,late btw 1 and 2 hours
2505,565594,378410,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2506,565602,407579,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
2507,567896,376079,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
2508,568054,293992,mobile,ended,1147.0,562269.0,60.0,time delta btw 0 and 2 hours,late btw 6h and 1 day
2509,568495,292626,mobile,ended,47.0,,,time delta > 2 hours,late <= 1 hour
2510,568539,375126,connect,ended,139.0,566798.0,630.0,time delta > 2 hours,late btw 2 and 3 hours
2511,569145,300505,connect,ended,46.0,560610.0,90.0,time delta btw 0 and 2 hours,late <= 1 hour
2512,570125,409227,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
2513,570139,398586,connect,ended,94.0,,,time delta > 2 hours,late btw 1 and 2 hours
2514,570410,379894,mobile,ended,1564.0,,,time delta > 2 hours,late btw 1 and 2 days
2515,571362,227042,mobile,ended,155.0,,,time delta > 2 hours,late btw 2 and 3 hours
2516,571384,410939,connect,ended,16.0,,,time delta > 2 hours,late <= 1 hour
2517,571856,416107,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
2518,572853,366164,connect,ended,39.0,569272.0,360.0,time delta > 2 hours,late <= 1 hour
2519,574710,318728,connect,ended,16.0,,,time delta > 2 hours,late <= 1 hour
2520,575096,361156,mobile,ended,164.0,,,time delta > 2 hours,late btw 2 and 3 hours
2521,565794,306435,mobile,ended,87.0,,,time delta > 2 hours,late btw 1 and 2 hours
2522,565872,357005,mobile,ended,62.0,,,time delta > 2 hours,late btw 1 and 2 hours
2523,559328,395633,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
2524,559368,223550,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
2525,559517,393373,mobile,ended,262.0,,,time delta > 2 hours,late btw 4 and 6 hours
2526,559974,406055,mobile,ended,36.0,,,time delta > 2 hours,late <= 1 hour
2527,560182,288908,connect,ended,2.0,,,time delta > 2 hours,late <= 1 hour
2528,560190,394869,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
2529,560349,350456,mobile,ended,2631.0,,,time delta > 2 hours,late btw 1 and 2 days
2530,560578,404420,mobile,ended,222.0,,,time delta > 2 hours,late btw 3 and 4 hours
2531,560645,397409,mobile,ended,45.0,,,time delta > 2 hours,late <= 1 hour
2532,560907,311437,mobile,ended,134.0,,,time delta > 2 hours,late btw 2 and 3 hours
2533,560923,351258,mobile,ended,525.0,,,time delta > 2 hours,late btw 6h and 1 day
2534,561162,295783,connect,ended,74.0,,,time delta > 2 hours,late btw 1 and 2 hours
2535,561176,326040,mobile,ended,22.0,,,time delta > 2 hours,late <= 1 hour
2536,561344,397385,mobile,ended,1689.0,,,time delta > 2 hours,late btw 1 and 2 days
2537,561557,349655,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
2538,562161,307580,mobile,ended,151.0,,,time delta > 2 hours,late btw 2 and 3 hours
2539,562306,401651,mobile,ended,36.0,,,time delta > 2 hours,late <= 1 hour
2540,562575,392882,mobile,ended,474.0,,,time delta > 2 hours,late btw 6h and 1 day
2541,562850,398252,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
2542,562907,166540,connect,ended,3.0,,,time delta > 2 hours,late <= 1 hour
2543,562947,398586,connect,ended,148.0,,,time delta > 2 hours,late btw 2 and 3 hours
2544,507859,222934,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
2545,508518,365345,mobile,ended,185.0,,,time delta > 2 hours,late btw 3 and 4 hours
2546,508666,387993,mobile,ended,18.0,,,time delta > 2 hours,late <= 1 hour
2547,509127,347873,connect,ended,77.0,,,time delta > 2 hours,late btw 1 and 2 hours
2548,509359,245958,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
2549,512097,319017,mobile,ended,70.0,,,time delta > 2 hours,late btw 1 and 2 hours
2550,513941,388206,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
2551,515425,384343,mobile,ended,47.0,,,time delta > 2 hours,late <= 1 hour
2552,516860,323075,mobile,ended,44.0,,,time delta > 2 hours,late <= 1 hour
2553,517922,399953,mobile,ended,37.0,,,time delta > 2 hours,late <= 1 hour
2554,518241,362299,mobile,ended,219.0,,,time delta > 2 hours,late btw 3 and 4 hours
2555,519198,320567,mobile,ended,37.0,,,time delta > 2 hours,late <= 1 hour
2556,520398,366786,mobile,ended,45.0,,,time delta > 2 hours,late <= 1 hour
2557,522264,404801,mobile,ended,338.0,,,time delta > 2 hours,late btw 4 and 6 hours
2558,522346,330856,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
2559,523237,307777,mobile,ended,100.0,,,time delta > 2 hours,late btw 1 and 2 hours
2560,523244,383309,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
2561,524637,348225,mobile,ended,37.0,550539.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
2562,527420,366547,mobile,ended,863.0,,,time delta > 2 hours,late btw 6h and 1 day
2563,528737,334924,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
2564,528870,316667,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
2565,529546,397257,mobile,ended,83.0,,,time delta > 2 hours,late btw 1 and 2 hours
2566,530687,377670,connect,ended,721.0,,,time delta > 2 hours,late btw 6h and 1 day
2567,566512,349218,mobile,ended,128.0,,,time delta > 2 hours,late btw 2 and 3 hours
2568,566535,272164,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
2569,567030,392169,mobile,ended,48.0,,,time delta > 2 hours,late <= 1 hour
2570,567097,409808,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
2571,567325,401088,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
2572,567336,359868,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
2573,567447,334885,mobile,ended,674.0,,,time delta > 2 hours,late btw 6h and 1 day
2574,567532,357541,mobile,ended,33.0,,,time delta > 2 hours,late <= 1 hour
2575,567684,317572,connect,ended,141.0,,,time delta > 2 hours,late btw 2 and 3 hours
