rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,early_groups
317,535478,172429,mobile,ended,-442.0,,,time delta > 2 hours,early more than 2 hours
318,535500,408144,mobile,ended,-290.0,,,time delta > 2 hours,early more than 2 hours
319,536259,270022,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
320,536759,313602,connect,ended,-116.0,,,time delta > 2 hours,early less than 2 hours
321,536969,384479,mobile,ended,-29.0,539733.0,600.0,time delta > 2 hours,early less than 2 hours
322,537215,313048,mobile,ended,-13.0,532312.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
323,537837,362802,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
324,538016,223160,connect,ended,-570.0,,,time delta > 2 hours,early more than 2 hours
325,538022,407318,mobile,ended,-81.0,,,time delta > 2 hours,early less than 2 hours
326,538482,367632,connect,ended,-114.0,,,time delta > 2 hours,early less than 2 hours
327,520591,396856,mobile,ended,-3030.0,,,time delta > 2 hours,early more than 2 hours
328,520712,382389,mobile,ended,-91.0,,,time delta > 2 hours,early less than 2 hours
329,524661,375553,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
330,526460,388895,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
331,528333,395790,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
332,529301,320824,connect,ended,-308.0,551094.0,540.0,time delta > 2 hours,early more than 2 hours
333,531735,269922,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
334,532016,314107,connect,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
335,532267,403775,mobile,ended,-201.0,,,time delta > 2 hours,early more than 2 hours
336,532317,404219,mobile,ended,-159.0,,,time delta > 2 hours,early more than 2 hours
337,532794,338947,connect,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
338,534655,365710,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
339,535618,368132,mobile,ended,-40.0,,,time delta > 2 hours,early less than 2 hours
340,536139,386413,connect,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
341,536166,408957,mobile,ended,-34.0,,,time delta > 2 hours,early less than 2 hours
342,536302,270495,mobile,ended,-126.0,,,time delta > 2 hours,early more than 2 hours
343,536729,278499,mobile,ended,-124.0,,,time delta > 2 hours,early more than 2 hours
344,536776,329924,mobile,ended,-889.0,,,time delta > 2 hours,early more than 2 hours
345,536875,381352,mobile,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
346,537245,198687,mobile,ended,-169.0,,,time delta > 2 hours,early more than 2 hours
347,537335,329422,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
348,538192,366071,mobile,ended,-64.0,,,time delta > 2 hours,early less than 2 hours
349,538304,398045,mobile,ended,-53.0,,,time delta > 2 hours,early less than 2 hours
350,538325,389785,connect,ended,-211.0,,,time delta > 2 hours,early more than 2 hours
351,538987,391882,connect,ended,-40.0,,,time delta > 2 hours,early less than 2 hours
352,539021,409750,mobile,ended,-100.0,,,time delta > 2 hours,early less than 2 hours
353,539090,398105,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
354,539101,169247,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
355,539234,364411,mobile,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
356,538339,308796,mobile,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
357,538380,368776,mobile,ended,-114.0,,,time delta > 2 hours,early less than 2 hours
358,538697,323056,mobile,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
359,538708,339215,mobile,ended,-215.0,,,time delta > 2 hours,early more than 2 hours
360,539052,347781,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
361,539193,386986,mobile,ended,-50.0,,,time delta > 2 hours,early less than 2 hours
362,539615,288973,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
363,539780,316656,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
364,539827,351514,mobile,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
365,540617,389785,connect,ended,-884.0,,,time delta > 2 hours,early more than 2 hours
366,541132,382236,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
367,541227,366838,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
368,541287,406528,mobile,ended,-79.0,,,time delta > 2 hours,early less than 2 hours
369,541340,341105,mobile,ended,-79.0,,,time delta > 2 hours,early less than 2 hours
370,541535,385642,mobile,ended,-21.0,543878.0,630.0,time delta > 2 hours,early less than 2 hours
371,541585,382353,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
372,542193,370797,mobile,ended,-147.0,,,time delta > 2 hours,early more than 2 hours
373,542391,325291,mobile,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
374,542767,330318,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
375,543249,408566,mobile,ended,-79.0,,,time delta > 2 hours,early less than 2 hours
376,543395,291856,connect,ended,-34.0,,,time delta > 2 hours,early less than 2 hours
377,543420,280406,mobile,ended,-218.0,,,time delta > 2 hours,early more than 2 hours
378,543921,409298,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
379,544050,354015,mobile,ended,-94.0,,,time delta > 2 hours,early less than 2 hours
380,544249,407419,connect,ended,-788.0,,,time delta > 2 hours,early more than 2 hours
381,544473,378931,mobile,ended,-4.0,536978.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
382,544990,309912,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
383,538758,292319,connect,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
384,539163,365551,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
385,539328,333407,mobile,ended,-107.0,540590.0,90.0,time delta btw 0 and 2 hours,early less than 2 hours
386,539551,384040,connect,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
387,539554,409235,mobile,ended,-56.0,,,time delta > 2 hours,early less than 2 hours
388,539785,281341,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
389,539802,342564,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
390,540469,334569,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
391,540729,223592,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
392,541441,245636,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
393,541560,307501,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
394,541583,304538,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
395,541648,289893,mobile,ended,-280.0,,,time delta > 2 hours,early more than 2 hours
396,541765,404346,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
397,541809,318463,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
398,542080,376642,mobile,ended,-90.0,,,time delta > 2 hours,early less than 2 hours
399,542111,357875,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
400,542133,408680,mobile,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
401,542976,404743,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
402,543185,359828,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
403,543282,408927,mobile,ended,-83.0,,,time delta > 2 hours,early less than 2 hours
404,543513,404130,connect,ended,-82.0,541766.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
405,543527,316678,connect,ended,-324.0,,,time delta > 2 hours,early more than 2 hours
406,543822,362101,mobile,ended,-7.0,511338.0,30.0,time delta btw 0 and 2 hours,early less than 2 hours
407,544117,394272,mobile,ended,-104.0,,,time delta > 2 hours,early less than 2 hours
408,544318,362255,mobile,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
409,545110,324940,mobile,ended,-104.0,,,time delta > 2 hours,early less than 2 hours
410,545116,203060,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
411,545128,224133,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
412,545204,409750,mobile,ended,-50.0,544363.0,660.0,time delta > 2 hours,early less than 2 hours
413,539321,384000,mobile,ended,-45.0,,,time delta > 2 hours,early less than 2 hours
414,539714,286034,mobile,ended,-66.0,,,time delta > 2 hours,early less than 2 hours
415,539731,406495,mobile,ended,-45.0,,,time delta > 2 hours,early less than 2 hours
416,539836,357612,mobile,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
417,540013,295830,mobile,ended,-264.0,,,time delta > 2 hours,early more than 2 hours
418,540068,389447,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
419,540344,261686,mobile,ended,-136.0,,,time delta > 2 hours,early more than 2 hours
420,540358,330954,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
421,540451,279800,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
422,540574,408117,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
423,540747,214635,connect,ended,-972.0,546332.0,60.0,time delta btw 0 and 2 hours,early more than 2 hours
424,541445,385629,connect,ended,-221.0,544389.0,480.0,time delta > 2 hours,early more than 2 hours
425,541711,356681,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
426,541831,393107,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
427,542124,408561,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
428,542128,246829,mobile,ended,-35.0,,,time delta > 2 hours,early less than 2 hours
429,542250,225602,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
430,542254,176220,connect,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
431,542263,376605,connect,ended,-59.0,,,time delta > 2 hours,early less than 2 hours
432,542369,258416,mobile,ended,-115.0,,,time delta > 2 hours,early less than 2 hours
433,542399,400945,mobile,ended,-144.0,535665.0,60.0,time delta btw 0 and 2 hours,early more than 2 hours
434,542536,350769,mobile,ended,-111.0,,,time delta > 2 hours,early less than 2 hours
435,543112,278641,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
436,543259,374809,connect,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
437,543274,317378,connect,ended,-135.0,,,time delta > 2 hours,early more than 2 hours
438,543731,310219,connect,ended,-42.0,,,time delta > 2 hours,early less than 2 hours
439,543783,251815,connect,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
440,544245,293910,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
441,544251,317770,connect,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
442,544373,344254,connect,ended,-77.0,549312.0,690.0,time delta > 2 hours,early less than 2 hours
443,544374,371007,mobile,ended,-109.0,,,time delta > 2 hours,early less than 2 hours
444,544400,392088,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
445,544476,359257,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
446,545139,402143,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
447,545152,392479,mobile,ended,-48.0,539624.0,510.0,time delta > 2 hours,early less than 2 hours
448,545634,380497,mobile,ended,-155.0,,,time delta > 2 hours,early more than 2 hours
449,545791,376889,mobile,ended,-1418.0,,,time delta > 2 hours,early more than 2 hours
450,546122,406082,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
451,546406,310518,mobile,ended,-8.0,545465.0,330.0,time delta > 2 hours,early less than 2 hours
452,546587,386784,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
453,546608,334220,mobile,ended,-89.0,,,time delta > 2 hours,early less than 2 hours
454,546653,327336,mobile,ended,-77.0,,,time delta > 2 hours,early less than 2 hours
455,546671,353274,mobile,ended,-178.0,,,time delta > 2 hours,early more than 2 hours
456,546721,348482,connect,ended,-130.0,,,time delta > 2 hours,early more than 2 hours
457,546722,398020,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
458,506817,362765,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
459,511671,400139,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
460,512682,159533,connect,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
461,516299,324641,mobile,ended,-311.0,,,time delta > 2 hours,early more than 2 hours
462,518200,398377,mobile,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
463,519385,294141,mobile,ended,-60.0,,,time delta > 2 hours,early less than 2 hours
464,520538,405185,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
465,521740,388596,mobile,ended,-83.0,,,time delta > 2 hours,early less than 2 hours
466,525705,387353,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
467,526111,377781,mobile,ended,-2.0,539387.0,660.0,time delta > 2 hours,early less than 2 hours
468,528289,328016,mobile,ended,-172.0,,,time delta > 2 hours,early more than 2 hours
469,529155,375273,mobile,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
470,530575,382444,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
471,530711,289798,mobile,ended,-50.0,,,time delta > 2 hours,early less than 2 hours
472,531348,360289,mobile,ended,-343.0,,,time delta > 2 hours,early more than 2 hours
473,531744,330591,mobile,ended,-71.0,,,time delta > 2 hours,early less than 2 hours
474,532610,383481,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
475,533137,280706,mobile,ended,-92.0,,,time delta > 2 hours,early less than 2 hours
476,533183,296201,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
477,533612,200122,mobile,ended,-136.0,,,time delta > 2 hours,early more than 2 hours
478,533964,376365,mobile,ended,-87.0,,,time delta > 2 hours,early less than 2 hours
479,534086,307819,mobile,ended,-885.0,,,time delta > 2 hours,early more than 2 hours
480,534179,395157,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
481,534617,394299,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
482,534227,407397,mobile,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
483,534992,242223,mobile,ended,-178.0,,,time delta > 2 hours,early more than 2 hours
484,536374,308579,mobile,ended,-59.0,537187.0,120.0,time delta btw 0 and 2 hours,early less than 2 hours
485,536531,408937,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
486,537076,401964,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
487,537659,373893,connect,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
488,538286,346446,mobile,ended,-65.0,,,time delta > 2 hours,early less than 2 hours
489,538373,372027,mobile,ended,-105.0,,,time delta > 2 hours,early less than 2 hours
490,538458,357631,mobile,ended,-321.0,,,time delta > 2 hours,early more than 2 hours
491,538890,371159,connect,ended,-257.0,,,time delta > 2 hours,early more than 2 hours
492,539076,401826,mobile,ended,-87.0,,,time delta > 2 hours,early less than 2 hours
493,539299,282675,mobile,ended,-115.0,,,time delta > 2 hours,early less than 2 hours
494,539360,380345,mobile,ended,-34.0,,,time delta > 2 hours,early less than 2 hours
495,539421,316744,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
496,539596,382821,connect,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
497,539625,337217,mobile,ended,-95.0,537192.0,270.0,time delta > 2 hours,early less than 2 hours
498,539655,312716,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
499,539720,381029,mobile,ended,-534.0,,,time delta > 2 hours,early more than 2 hours
500,540002,371580,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
501,534880,399718,mobile,ended,-115.0,,,time delta > 2 hours,early less than 2 hours
502,535112,385823,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
503,535240,404075,mobile,ended,-83.0,,,time delta > 2 hours,early less than 2 hours
504,535287,399230,mobile,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
505,535375,389482,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
506,535574,381938,mobile,ended,-95.0,,,time delta > 2 hours,early less than 2 hours
507,535749,403430,mobile,ended,-74.0,536548.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
508,536453,310576,connect,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
509,536590,386371,mobile,ended,-273.0,,,time delta > 2 hours,early more than 2 hours
510,536662,395787,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
511,536761,265664,connect,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
512,536792,407295,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
513,536839,409197,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
514,537372,405889,mobile,ended,-153.0,,,time delta > 2 hours,early more than 2 hours
515,537502,298280,mobile,ended,-160.0,,,time delta > 2 hours,early more than 2 hours
516,537504,358772,connect,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
517,537786,291307,mobile,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
518,537880,314466,connect,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
519,538037,231188,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
520,538207,312078,connect,ended,-128.0,,,time delta > 2 hours,early more than 2 hours
521,538503,384233,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
522,538798,391883,connect,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
523,538983,383720,connect,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
