rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups
421,519451,251815,connect,ended,-76.0,,,time delta > 2 hours
422,520147,392147,mobile,ended,1.0,536236.0,390.0,time delta > 2 hours
423,520580,168079,mobile,ended,-20.0,,,time delta > 2 hours
424,520711,402078,mobile,ended,-17.0,,,time delta > 2 hours
425,520750,337219,connect,ended,-154.0,,,time delta > 2 hours
426,521526,282208,mobile,ended,-53.0,,,time delta > 2 hours
427,522476,376514,mobile,ended,300.0,,,time delta > 2 hours
428,523920,363431,mobile,ended,-25.0,,,time delta > 2 hours
429,524487,380866,mobile,ended,-15.0,545830.0,120.0,time delta btw 0 and 2 hours
430,525175,280805,connect,ended,9.0,,,time delta > 2 hours
431,525776,285846,mobile,ended,22.0,,,time delta > 2 hours
432,527465,381512,mobile,ended,28.0,,,time delta > 2 hours
433,527709,393442,mobile,ended,106.0,,,time delta > 2 hours
434,528782,370513,mobile,ended,3.0,,,time delta > 2 hours
435,529239,354515,mobile,ended,10.0,565896.0,360.0,time delta > 2 hours
436,529492,207715,mobile,ended,-169.0,,,time delta > 2 hours
437,529693,281955,mobile,ended,-67.0,,,time delta > 2 hours
438,530325,356434,mobile,ended,-101.0,,,time delta > 2 hours
439,530357,262206,mobile,ended,14.0,,,time delta > 2 hours
440,530971,241568,mobile,ended,3371.0,,,time delta > 2 hours
441,531233,276202,mobile,ended,-19.0,,,time delta > 2 hours
442,531451,378003,mobile,ended,0.0,,,time delta > 2 hours
443,532171,368448,mobile,ended,9.0,,,time delta > 2 hours
444,532248,332611,mobile,ended,1110.0,,,time delta > 2 hours
445,532393,406388,mobile,ended,-54.0,,,time delta > 2 hours
446,532695,320824,connect,ended,0.0,,,time delta > 2 hours
447,533129,405683,mobile,ended,-138.0,,,time delta > 2 hours
448,533326,301632,mobile,ended,38.0,,,time delta > 2 hours
449,533720,385295,mobile,ended,6.0,,,time delta > 2 hours
450,565543,364882,connect,ended,82.0,,,time delta > 2 hours
451,565548,373925,mobile,ended,-10.0,,,time delta > 2 hours
452,565581,374698,mobile,ended,-16.0,,,time delta > 2 hours
453,565675,318715,mobile,ended,107.0,,,time delta > 2 hours
454,565927,173376,mobile,ended,49.0,,,time delta > 2 hours
455,566027,414498,mobile,ended,32.0,,,time delta > 2 hours
456,566123,404483,mobile,ended,142.0,,,time delta > 2 hours
457,566273,375908,mobile,ended,44.0,,,time delta > 2 hours
458,566292,414708,mobile,ended,48.0,,,time delta > 2 hours
459,566331,328506,mobile,ended,-97.0,,,time delta > 2 hours
460,566385,211860,connect,ended,58.0,,,time delta > 2 hours
461,566551,334671,mobile,ended,25.0,,,time delta > 2 hours
462,566661,390467,connect,ended,-651.0,569297.0,570.0,time delta > 2 hours
463,566682,293785,mobile,ended,66.0,,,time delta > 2 hours
464,566691,374921,mobile,ended,243.0,,,time delta > 2 hours
465,566709,313772,connect,ended,-73.0,,,time delta > 2 hours
466,566762,407907,mobile,ended,16.0,,,time delta > 2 hours
467,566797,386498,mobile,ended,349.0,,,time delta > 2 hours
468,566908,164960,connect,ended,-44.0,,,time delta > 2 hours
469,566921,298388,mobile,ended,28.0,,,time delta > 2 hours
470,567120,415953,mobile,ended,27.0,567178.0,150.0,time delta > 2 hours
471,567208,268798,mobile,ended,41.0,,,time delta > 2 hours
472,567278,241021,connect,ended,-425.0,563925.0,240.0,time delta > 2 hours
473,567365,279764,mobile,ended,-35.0,,,time delta > 2 hours
474,567423,402980,connect,ended,-125.0,,,time delta > 2 hours
475,567424,414349,mobile,ended,59.0,,,time delta > 2 hours
476,567433,401968,mobile,ended,100.0,,,time delta > 2 hours
477,567442,410939,connect,ended,-353.0,,,time delta > 2 hours
478,567446,366025,mobile,ended,-29.0,,,time delta > 2 hours
479,567610,399205,mobile,ended,22.0,,,time delta > 2 hours
480,567636,376840,connect,ended,101.0,564959.0,0.0,time delta btw 0 and 2 hours
481,567654,358772,connect,ended,-90.0,,,time delta > 2 hours
482,567773,314572,mobile,ended,21.0,,,time delta > 2 hours
483,567774,396250,mobile,ended,4265.0,,,time delta > 2 hours
484,567777,296295,mobile,ended,30.0,,,time delta > 2 hours
485,568168,345738,mobile,ended,58.0,,,time delta > 2 hours
486,568206,412469,mobile,ended,-12.0,,,time delta > 2 hours
487,568817,314605,mobile,ended,43.0,565775.0,360.0,time delta > 2 hours
488,569081,291932,connect,ended,-19.0,,,time delta > 2 hours
489,569133,415843,mobile,ended,90.0,,,time delta > 2 hours
490,569176,410396,mobile,ended,67.0,,,time delta > 2 hours
491,569498,402528,connect,ended,-173.0,562527.0,630.0,time delta > 2 hours
492,570153,159536,mobile,ended,-685.0,,,time delta > 2 hours
493,570186,372609,mobile,ended,76.0,,,time delta > 2 hours
494,570350,365926,connect,ended,-55.0,570337.0,60.0,time delta btw 0 and 2 hours
495,570406,293992,mobile,ended,-81.0,,,time delta > 2 hours
496,570525,304566,mobile,ended,14.0,,,time delta > 2 hours
497,570819,353425,connect,ended,-17.0,573393.0,120.0,time delta btw 0 and 2 hours
498,571139,347208,connect,ended,-90.0,,,time delta > 2 hours
499,505457,368083,mobile,ended,21.0,,,time delta > 2 hours
500,506876,367382,mobile,ended,12.0,,,time delta > 2 hours
501,508843,398697,mobile,ended,1101.0,,,time delta > 2 hours
502,508971,232442,mobile,ended,-9.0,,,time delta > 2 hours
503,510583,380867,mobile,ended,-1.0,,,time delta > 2 hours
504,511106,377746,mobile,ended,-15.0,,,time delta > 2 hours
505,511960,216796,mobile,ended,28.0,,,time delta > 2 hours
506,512695,361217,mobile,ended,-26.0,,,time delta > 2 hours
507,512958,305669,mobile,ended,-24.0,,,time delta > 2 hours
508,513466,331681,mobile,ended,110.0,,,time delta > 2 hours
509,514418,364237,mobile,ended,1360.0,,,time delta > 2 hours
510,515482,277553,mobile,ended,42.0,,,time delta > 2 hours
511,516780,274943,mobile,ended,-238.0,,,time delta > 2 hours
512,519413,397599,mobile,ended,89.0,,,time delta > 2 hours
513,520615,265239,connect,ended,-22.0,,,time delta > 2 hours
514,521364,257207,mobile,ended,694.0,,,time delta > 2 hours
515,522507,390927,connect,ended,183.0,523328.0,510.0,time delta > 2 hours
516,522667,214635,connect,ended,119.0,,,time delta > 2 hours
517,524517,351304,mobile,ended,-70.0,,,time delta > 2 hours
518,525092,310644,mobile,ended,22.0,,,time delta > 2 hours
519,526071,404493,mobile,ended,42.0,,,time delta > 2 hours
520,526089,369713,connect,ended,-73.0,,,time delta > 2 hours
521,526147,298455,mobile,ended,-65.0,,,time delta > 2 hours
522,526232,377364,mobile,ended,6.0,,,time delta > 2 hours
523,526562,403863,mobile,ended,-746.0,,,time delta > 2 hours
524,526847,371520,mobile,ended,9.0,,,time delta > 2 hours
525,527537,404496,mobile,ended,-5.0,,,time delta > 2 hours
526,527950,348901,mobile,ended,-191.0,,,time delta > 2 hours
527,527981,358978,connect,ended,-60.0,541898.0,210.0,time delta > 2 hours
528,529128,382700,mobile,ended,6.0,506728.0,0.0,time delta btw 0 and 2 hours
529,529233,399528,connect,ended,-53.0,529252.0,480.0,time delta > 2 hours
530,529252,399528,connect,ended,-104.0,,,time delta > 2 hours
531,529465,248159,mobile,ended,1490.0,,,time delta > 2 hours
532,529768,339442,mobile,ended,16.0,,,time delta > 2 hours
533,529809,285241,mobile,ended,7.0,,,time delta > 2 hours
534,530261,280805,connect,ended,28.0,,,time delta > 2 hours
535,530274,204019,mobile,ended,14.0,,,time delta > 2 hours
536,530372,407199,mobile,ended,-10.0,,,time delta > 2 hours
537,531442,398877,mobile,ended,-1.0,,,time delta > 2 hours
538,531511,296967,connect,ended,-11.0,,,time delta > 2 hours
539,531697,388490,mobile,ended,248.0,,,time delta > 2 hours
540,532257,289901,connect,ended,-157.0,,,time delta > 2 hours
541,532328,259952,mobile,ended,-38.0,,,time delta > 2 hours
542,532670,369634,mobile,ended,-95.0,,,time delta > 2 hours
543,532787,226544,connect,ended,203.0,,,time delta > 2 hours
544,571284,403149,mobile,ended,-33.0,,,time delta > 2 hours
545,571549,370907,mobile,ended,-36.0,,,time delta > 2 hours
546,572456,352663,mobile,ended,33.0,,,time delta > 2 hours
547,572757,385861,mobile,ended,33.0,,,time delta > 2 hours
548,572844,342154,connect,ended,26.0,,,time delta > 2 hours
549,573034,227100,mobile,ended,4.0,569554.0,120.0,time delta btw 0 and 2 hours
550,573315,398586,connect,ended,26.0,,,time delta > 2 hours
551,573680,300345,mobile,ended,-25.0,,,time delta > 2 hours
552,574171,381499,connect,ended,-174.0,,,time delta > 2 hours
553,574568,301512,mobile,ended,110.0,572909.0,0.0,time delta btw 0 and 2 hours
554,574868,371387,mobile,ended,-129.0,571864.0,720.0,time delta > 2 hours
555,505377,290726,connect,ended,62.0,,,time delta > 2 hours
556,505576,300601,mobile,ended,-2.0,,,time delta > 2 hours
557,505628,194343,connect,ended,-60.0,,,time delta > 2 hours
558,506069,192409,mobile,ended,159.0,,,time delta > 2 hours
559,506728,382700,mobile,ended,-67.0,,,time delta > 2 hours
560,507918,366079,mobile,ended,98.0,,,time delta > 2 hours
561,509168,299180,mobile,ended,-51.0,,,time delta > 2 hours
562,509315,190163,mobile,ended,-105.0,,,time delta > 2 hours
563,509587,345738,mobile,ended,-58.0,,,time delta > 2 hours
564,510797,399549,mobile,ended,-14.0,,,time delta > 2 hours
565,512503,390347,mobile,ended,-98.0,,,time delta > 2 hours
566,513317,358772,connect,ended,-8.0,,,time delta > 2 hours
567,514494,348178,mobile,ended,-234.0,,,time delta > 2 hours
568,514502,370437,mobile,ended,379.0,,,time delta > 2 hours
569,515229,304392,connect,ended,-24.0,,,time delta > 2 hours
570,515357,376237,mobile,ended,69.0,,,time delta > 2 hours
571,516962,398697,mobile,ended,-17.0,,,time delta > 2 hours
572,518261,391287,mobile,ended,-7.0,,,time delta > 2 hours
573,505546,261879,mobile,ended,610.0,,,time delta > 2 hours
574,506242,388411,mobile,ended,3.0,,,time delta > 2 hours
575,508535,351024,mobile,ended,102.0,,,time delta > 2 hours
576,508850,188941,mobile,ended,-179.0,,,time delta > 2 hours
577,510674,173341,mobile,ended,28.0,,,time delta > 2 hours
578,514474,376574,mobile,ended,81.0,,,time delta > 2 hours
579,514557,364038,mobile,ended,-1.0,,,time delta > 2 hours
580,514571,330176,mobile,ended,3.0,,,time delta > 2 hours
581,515099,391223,mobile,ended,747.0,,,time delta > 2 hours
582,515156,339993,mobile,ended,8.0,,,time delta > 2 hours
583,515431,334199,mobile,ended,614.0,,,time delta > 2 hours
584,515663,366631,mobile,ended,4.0,,,time delta > 2 hours
585,517677,392485,mobile,ended,28.0,,,time delta > 2 hours
586,517979,394561,mobile,ended,5.0,,,time delta > 2 hours
587,519135,383344,connect,ended,69.0,,,time delta > 2 hours
588,519321,353459,connect,ended,3.0,,,time delta > 2 hours
589,519682,296967,connect,ended,-223.0,,,time delta > 2 hours
590,519728,310636,connect,ended,-87.0,,,time delta > 2 hours
591,519967,198687,mobile,ended,870.0,,,time delta > 2 hours
592,520613,346755,connect,ended,-120.0,,,time delta > 2 hours
593,521865,401475,connect,ended,113.0,514932.0,540.0,time delta > 2 hours
594,522544,384479,mobile,ended,47.0,,,time delta > 2 hours
595,523140,390056,mobile,ended,78.0,,,time delta > 2 hours
596,524013,167023,mobile,ended,-10.0,,,time delta > 2 hours
597,524084,335239,mobile,ended,147.0,,,time delta > 2 hours
598,524088,351787,mobile,ended,458.0,,,time delta > 2 hours
599,524306,403410,mobile,ended,166.0,,,time delta > 2 hours
600,526080,241935,mobile,ended,160.0,,,time delta > 2 hours
601,526102,346840,mobile,ended,-2791.0,,,time delta > 2 hours
602,527653,343652,mobile,ended,20.0,,,time delta > 2 hours
603,528901,364310,mobile,ended,12.0,,,time delta > 2 hours
604,529269,361156,mobile,ended,0.0,,,time delta > 2 hours
605,529438,265546,mobile,ended,15.0,,,time delta > 2 hours
606,529753,256932,mobile,ended,-761.0,,,time delta > 2 hours
607,530202,361564,mobile,ended,21.0,,,time delta > 2 hours
608,530441,283806,mobile,ended,-117.0,,,time delta > 2 hours
609,530803,373677,mobile,ended,-2.0,,,time delta > 2 hours
610,531213,221181,mobile,ended,1357.0,,,time delta > 2 hours
611,531394,320834,connect,ended,7.0,,,time delta > 2 hours
612,531518,391618,connect,ended,3.0,,,time delta > 2 hours
613,531713,371159,connect,ended,-125.0,,,time delta > 2 hours
614,531991,389441,mobile,ended,35.0,,,time delta > 2 hours
615,533364,344091,mobile,ended,31.0,536325.0,180.0,time delta > 2 hours
616,533534,385666,mobile,ended,-159.0,,,time delta > 2 hours
617,533839,180535,mobile,ended,32.0,,,time delta > 2 hours
618,533945,353270,mobile,ended,130.0,,,time delta > 2 hours
619,533968,378850,mobile,ended,-25.0,,,time delta > 2 hours
620,534242,288611,mobile,ended,12.0,,,time delta > 2 hours
621,534298,384479,mobile,ended,14.0,,,time delta > 2 hours
622,534448,364160,connect,ended,-94.0,,,time delta > 2 hours
623,534923,399535,mobile,ended,224.0,,,time delta > 2 hours
624,534953,389348,mobile,ended,-6.0,,,time delta > 2 hours
625,535035,175071,mobile,ended,57.0,,,time delta > 2 hours
626,535066,370485,mobile,ended,628.0,,,time delta > 2 hours
627,535320,290109,mobile,ended,661.0,,,time delta > 2 hours
628,535330,311376,mobile,ended,113.0,,,time delta > 2 hours
629,535386,405490,mobile,ended,69.0,,,time delta > 2 hours
630,535519,353425,connect,ended,-166.0,533413.0,0.0,time delta btw 0 and 2 hours
631,535750,160062,mobile,ended,-26.0,,,time delta > 2 hours
632,535870,308073,connect,ended,-37.0,,,time delta > 2 hours
633,535903,375307,mobile,ended,67.0,,,time delta > 2 hours
634,536163,336027,mobile,ended,19.0,,,time delta > 2 hours
635,536169,392718,mobile,ended,-2.0,,,time delta > 2 hours
636,536207,407820,mobile,ended,18.0,,,time delta > 2 hours
637,536208,366199,connect,ended,21.0,,,time delta > 2 hours
638,536470,323095,mobile,ended,-477.0,,,time delta > 2 hours
639,536616,399464,mobile,ended,74.0,,,time delta > 2 hours
640,536680,313772,connect,ended,-180.0,,,time delta > 2 hours
641,536823,299776,mobile,ended,-18.0,,,time delta > 2 hours
642,536829,372687,mobile,ended,15.0,,,time delta > 2 hours
643,536934,376901,connect,ended,35.0,,,time delta > 2 hours
644,536944,405733,mobile,ended,4.0,,,time delta > 2 hours
645,537265,390976,connect,ended,54.0,,,time delta > 2 hours
646,537338,382712,mobile,ended,61.0,,,time delta > 2 hours
647,537367,374740,mobile,ended,147.0,,,time delta > 2 hours
648,537441,408821,mobile,ended,25.0,541519.0,90.0,time delta btw 0 and 2 hours
649,537452,320834,connect,ended,-117.0,,,time delta > 2 hours
650,537485,394320,mobile,ended,117.0,,,time delta > 2 hours
651,537499,373233,mobile,ended,170.0,,,time delta > 2 hours
652,537660,301422,mobile,ended,-199.0,,,time delta > 2 hours
653,537857,282657,mobile,ended,64.0,,,time delta > 2 hours
654,537865,374698,mobile,ended,-227.0,,,time delta > 2 hours
655,537872,315136,connect,ended,23.0,,,time delta > 2 hours
656,538108,409227,mobile,ended,20.0,,,time delta > 2 hours
657,506779,395023,mobile,ended,5.0,,,time delta > 2 hours
658,507519,306450,connect,ended,28.0,,,time delta > 2 hours
659,507758,208207,mobile,ended,-25.0,,,time delta > 2 hours
660,508087,311437,mobile,ended,-29.0,,,time delta > 2 hours
661,508483,308414,mobile,ended,-230.0,,,time delta > 2 hours
662,509753,399936,mobile,ended,-113.0,,,time delta > 2 hours
663,510743,375586,mobile,ended,-6.0,,,time delta > 2 hours
664,513383,245338,mobile,ended,-1.0,,,time delta > 2 hours
665,517671,401475,connect,ended,-249.0,,,time delta > 2 hours
666,518090,353292,mobile,ended,17.0,,,time delta > 2 hours
667,518203,397095,mobile,ended,-31.0,,,time delta > 2 hours
668,518975,350502,connect,ended,51.0,,,time delta > 2 hours
669,519328,385783,mobile,ended,-4.0,,,time delta > 2 hours
670,519985,333865,mobile,ended,88.0,,,time delta > 2 hours
671,520192,328263,mobile,ended,146.0,,,time delta > 2 hours
672,521013,190171,mobile,ended,-50.0,,,time delta > 2 hours
673,522396,295067,mobile,ended,2.0,,,time delta > 2 hours
674,522678,377805,mobile,ended,179.0,,,time delta > 2 hours
675,523400,347873,connect,ended,108.0,,,time delta > 2 hours
676,524338,167490,mobile,ended,13.0,,,time delta > 2 hours
677,525244,403648,mobile,ended,-33.0,,,time delta > 2 hours
678,525338,324197,mobile,ended,19.0,,,time delta > 2 hours
679,525388,203060,mobile,ended,41.0,,,time delta > 2 hours
680,525959,177313,connect,ended,28.0,,,time delta > 2 hours
681,526519,397642,mobile,ended,35.0,,,time delta > 2 hours
682,527046,298757,connect,ended,-281.0,,,time delta > 2 hours
683,527199,388767,mobile,ended,-79.0,513582.0,180.0,time delta > 2 hours
684,527703,270501,mobile,ended,532.0,,,time delta > 2 hours
685,527898,337198,mobile,ended,30.0,,,time delta > 2 hours
686,528440,399489,mobile,ended,2.0,,,time delta > 2 hours
687,528506,392142,mobile,ended,31.0,,,time delta > 2 hours
688,529332,406559,mobile,ended,-45.0,,,time delta > 2 hours
689,530029,403275,connect,ended,-8.0,,,time delta > 2 hours
690,530541,372346,mobile,ended,243.0,,,time delta > 2 hours
691,530606,377219,connect,ended,-346.0,,,time delta > 2 hours
692,530686,378616,mobile,ended,42.0,,,time delta > 2 hours
693,531152,406310,mobile,ended,34.0,,,time delta > 2 hours
694,531483,341184,mobile,ended,-13.0,,,time delta > 2 hours
695,531551,379018,mobile,ended,-31.0,,,time delta > 2 hours
696,531745,294327,connect,ended,6.0,,,time delta > 2 hours
697,531842,348293,connect,ended,-117.0,,,time delta > 2 hours
698,532355,359343,mobile,ended,320.0,,,time delta > 2 hours
699,532664,387939,mobile,ended,-221.0,,,time delta > 2 hours
700,532816,300724,mobile,ended,-7.0,,,time delta > 2 hours
701,532877,338864,mobile,ended,-56.0,,,time delta > 2 hours
702,533230,391325,mobile,ended,-47.0,,,time delta > 2 hours
703,533279,307470,mobile,ended,4.0,,,time delta > 2 hours
704,533622,407383,mobile,ended,12.0,,,time delta > 2 hours
705,533626,358723,mobile,ended,42.0,,,time delta > 2 hours
706,533972,374989,mobile,ended,-25.0,,,time delta > 2 hours
707,534042,334922,mobile,ended,9.0,,,time delta > 2 hours
708,534218,380748,mobile,ended,-13.0,,,time delta > 2 hours
709,534319,325139,mobile,ended,-77.0,,,time delta > 2 hours
710,534393,393148,mobile,ended,25.0,,,time delta > 2 hours
711,534537,407875,mobile,ended,-13.0,,,time delta > 2 hours
712,534556,273591,mobile,ended,-49.0,,,time delta > 2 hours
713,534581,352476,mobile,ended,10.0,,,time delta > 2 hours
714,534595,404420,mobile,ended,2.0,,,time delta > 2 hours
715,534787,365710,mobile,ended,-107.0,,,time delta > 2 hours
716,534802,407614,mobile,ended,96.0,,,time delta > 2 hours
717,534863,206019,mobile,ended,-85.0,,,time delta > 2 hours
718,535091,369339,mobile,ended,-50.0,,,time delta > 2 hours
719,535135,319608,mobile,ended,9.0,,,time delta > 2 hours
720,535339,298429,connect,ended,87.0,,,time delta > 2 hours
721,535478,172429,mobile,ended,-442.0,,,time delta > 2 hours
722,535500,408144,mobile,ended,-290.0,,,time delta > 2 hours
723,535972,393514,mobile,ended,7.0,,,time delta > 2 hours
724,536032,301750,mobile,ended,26.0,,,time delta > 2 hours
725,536259,270022,mobile,ended,-38.0,,,time delta > 2 hours
726,536404,340579,connect,ended,8.0,,,time delta > 2 hours
727,536759,313602,connect,ended,-116.0,,,time delta > 2 hours
728,536764,387431,mobile,ended,58.0,,,time delta > 2 hours
729,536969,384479,mobile,ended,-29.0,539733.0,600.0,time delta > 2 hours
730,537032,390898,mobile,ended,104.0,,,time delta > 2 hours
731,537099,397992,mobile,ended,15.0,,,time delta > 2 hours
732,537215,313048,mobile,ended,-13.0,532312.0,0.0,time delta btw 0 and 2 hours
733,537259,400158,mobile,ended,208.0,,,time delta > 2 hours
734,537400,337219,connect,ended,1.0,,,time delta > 2 hours
